global_id,model,module_id,module_name,record_class,rule_name,layer,rule_type,main_signal,output_slot,priority,validation_status,runtime_load,source_file,native_reference
M04-HE-0001-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,甲己天干五合识别,识别层,硬约束,天干五合,甲己合识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!7
M04-HE-0002-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,乙庚天干五合识别,识别层,硬约束,天干五合,乙庚合识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!8
M04-HE-0003-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,丙辛天干五合识别,识别层,硬约束,天干五合,丙辛合识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!9
M04-HE-0004-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,丁壬天干五合识别,识别层,硬约束,天干五合,丁壬合识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!10
M04-HE-0005-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,戊癸天干五合识别,识别层,硬约束,天干五合,戊癸合识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!11
M04-KE-0006-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,甲克戊天干路径识别,识别层,硬约束,天干相克,甲克戊识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!12
M04-KE-0007-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,甲克己天干路径识别,识别层,硬约束,天干相克,甲克己识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!13
M04-KE-0008-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,乙克戊天干路径识别,识别层,硬约束,天干相克,乙克戊识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!14
M04-KE-0009-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,乙克己天干路径识别,识别层,硬约束,天干相克,乙克己识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!15
M04-KE-0010-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,丙克庚天干路径识别,识别层,硬约束,天干相克,丙克庚识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!16
M04-KE-0011-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,丙克辛天干路径识别,识别层,硬约束,天干相克,丙克辛识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!17
M04-KE-0012-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,丁克庚天干路径识别,识别层,硬约束,天干相克,丁克庚识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!18
M04-KE-0013-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,丁克辛天干路径识别,识别层,硬约束,天干相克,丁克辛识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!19
M04-KE-0014-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,戊克壬天干路径识别,识别层,硬约束,天干相克,戊克壬识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!20
M04-KE-0015-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,戊克癸天干路径识别,识别层,硬约束,天干相克,戊克癸识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!21
M04-KE-0016-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,己克壬天干路径识别,识别层,硬约束,天干相克,己克壬识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!22
M04-KE-0017-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,己克癸天干路径识别,识别层,硬约束,天干相克,己克癸识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!23
M04-KE-0018-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,庚克甲天干路径识别,识别层,硬约束,天干相克,庚克甲识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!24
M04-KE-0019-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,庚克乙天干路径识别,识别层,硬约束,天干相克,庚克乙识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!25
M04-KE-0020-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,辛克甲天干路径识别,识别层,硬约束,天干相克,辛克甲识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!26
M04-KE-0021-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,辛克乙天干路径识别,识别层,硬约束,天干相克,辛克乙识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!27
M04-KE-0022-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,壬克丙天干路径识别,识别层,硬约束,天干相克,壬克丙识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!28
M04-KE-0023-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,壬克丁天干路径识别,识别层,硬约束,天干相克,壬克丁识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!29
M04-KE-0024-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,癸克丙天干路径识别,识别层,硬约束,天干相克,癸克丙识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!30
M04-KE-0025-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,癸克丁天干路径识别,识别层,硬约束,天干相克,癸克丁识别,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!31
M04-POS-0026-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,年月天干关系位置标记,识别层,辅助证据,其他,年月位置,P1_高,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!32
M04-POS-0027-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,月日天干关系位置标记,识别层,辅助证据,其他,月日位置,P1_高,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!33
M04-POS-0028-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,日时天干关系位置标记,识别层,辅助证据,其他,日时位置,P1_高,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!34
M04-POS-0029-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,年日天干关系位置标记,识别层,辅助证据,其他,年日位置,P1_高,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!35
M04-POS-0030-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,月时天干关系位置标记,识别层,辅助证据,其他,月时位置,P1_高,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!36
M04-POS-0031-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,年时天干关系位置标记,识别层,辅助证据,其他,年时位置,P1_高,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!37
M04-HHC-0032-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,甲己合化为土候选生成,识别层,辅助证据,天干五合,甲己化土候选,P1_高,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!38
M04-HHC-0033-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,乙庚合化为金候选生成,识别层,辅助证据,天干五合,乙庚化金候选,P1_高,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!39
M04-HHC-0034-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,丙辛合化为水候选生成,识别层,辅助证据,天干五合,丙辛化水候选,P1_高,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!40
M04-HHC-0035-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,丁壬合化为木候选生成,识别层,辅助证据,天干五合,丁壬化木候选,P1_高,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!41
M04-HHC-0036-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,戊癸合化为火候选生成,识别层,辅助证据,天干五合,戊癸化火候选,P1_高,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!42
M04-ZHENG-0037-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,甲己组合一方重复的争合候选,识别层,硬约束,争合,甲己争合,P1_高,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!43
M04-ZHENG-0038-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,乙庚组合一方重复的争合候选,识别层,硬约束,争合,乙庚争合,P1_高,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!44
M04-ZHENG-0039-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,丙辛组合一方重复的争合候选,识别层,硬约束,争合,丙辛争合,P1_高,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!45
M04-ZHENG-0040-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,丁壬组合一方重复的争合候选,识别层,硬约束,争合,丁壬争合,P1_高,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!46
M04-ZHENG-0041-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,戊癸组合一方重复的争合候选,识别层,硬约束,争合,戊癸争合,P1_高,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!47
M04-ZHENG-0042-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,多重争合关系按柱位实例化计数,识别层,硬约束,争合,争合实例计数,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!48
M04-DUHE-0043-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,妒合标签的流派边界,识别层,辅助证据,妒合,妒合术语边界,P2_中,待验证,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!49
M04-GEHE-0044-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,隔合关系识别,识别层,辅助证据,隔合,隔合识别,P1_高,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!50
M04-YAOHE-0045-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,遥合关系识别,识别层,辅助证据,遥合,遥合识别,P1_高,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!51
M04-OVER-0046-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,天干合与克同时关系独立列出,识别层,硬约束,其他,合克并存,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!52
M04-BOUND-0047-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,藏干不得替代明干建立天干关系,识别层,否决规则,其他,藏干非明干,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!53
M04-BOUND-0048-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,相生或同类关系不得误标为五合相克,识别层,否决规则,其他,关系分类边界,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!54
M04-BOUND-0049-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,同类天干重复时按柱位保留独立节点,识别层,硬约束,其他,重复干节点,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!55
M04-BOUND-0050-V1.0,M0,M0.M04,04_天干作用识别,executable_rule,天干识别层不得替代实际效应判断,识别层,硬约束,其他,识别效应分层,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,04_天干作用识别!56
M05-LIUHE-0001-V1.0,M0,M0.M05,05_地支关系识别,executable_rule,子丑六合识别,识别层,硬约束,六合,子丑六合,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,05_地支关系识别!7
M05-LIUHE-0002-V1.0,M0,M0.M05,05_地支关系识别,executable_rule,寅亥六合识别,识别层,硬约束,六合,寅亥六合,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,05_地支关系识别!8
M05-LIUHE-0003-V1.0,M0,M0.M05,05_地支关系识别,executable_rule,卯戌六合识别,识别层,硬约束,六合,卯戌六合,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,05_地支关系识别!9
M05-LIUHE-0004-V1.0,M0,M0.M05,05_地支关系识别,executable_rule,辰酉六合识别,识别层,硬约束,六合,辰酉六合,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,05_地支关系识别!10
M05-LIUHE-0005-V1.0,M0,M0.M05,05_地支关系识别,executable_rule,巳申六合识别,识别层,硬约束,六合,巳申六合,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,05_地支关系识别!11
M05-LIUHE-0006-V1.0,M0,M0.M05,05_地支关系识别,executable_rule,午未六合识别,识别层,硬约束,六合,午未六合,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,05_地支关系识别!12
M05-SANHE-0007-V1.0,M0,M0.M05,05_地支关系识别,executable_rule,申子辰三合结构完整识别,识别层,硬约束,三合,申子辰三合完整,P0_硬约束,采用,是,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,05_地支关系识别!13
