global_id,model,module_id,module_name,record_class,source_id,source_version,source_file,source_sheet,source_row,layer,rule_type,applicable_group,rule_name,main_signal,secondary_signal,required_conditions,excluded_conditions,enhancing_conditions,weakening_conditions,exception_conditions,priority,score_effect,output_slot,internal_logic,user_explanation,forbidden_inference,confidence,validation_status,audit_status,upstream_dependencies,downstream_consumers,runtime_load,migration_status,native_reference,notes
M02-SS-0030-V1.0,M0,M0.M02,02_干支藏干基础,reference_data,M02-SS-0030-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,02_干支藏干基础,36,识别层,正式规则,通用,食神是相对于日主建立的关系标签，不是某个天干或地支的固定属性。,十神,食神,前置条件：日主天干及对象天干或藏干均已确定阴阳五行；必要条件：同时满足生克方向“我生”与阴阳关系“同阴阳”,,,,例外条件：地支必须先拆分为各藏干后分别映射；组合、合化或从格不改基础十神名称，但会改变其有效功能。,,,十神基础映射,食神是相对于日主建立的关系标签，不是某个天干或地支的固定属性。,对象五行为日主所生，且与日主阴阳相同，故该对象相对日主为食神。,,确定,采用,初审,无,M03/M04/M05/M07/M09/M10,是,保留原ID；标准化映射,02_干支藏干基础!36,来源/依据：十神按日主生克与阴阳同异映射；《渊海子平》《三命通会》相关论述；流派标签：跨流派共识；页码/链接：https://zh.wikisource.org/wiki/淵海子平；更新日期：46255
M02-SS-0031-V1.0,M0,M0.M02,02_干支藏干基础,reference_data,M02-SS-0031-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,02_干支藏干基础,37,识别层,正式规则,通用,伤官是相对于日主建立的关系标签，不是某个天干或地支的固定属性。,十神,伤官,前置条件：日主天干及对象天干或藏干均已确定阴阳五行；必要条件：同时满足生克方向“我生”与阴阳关系“异阴阳”,,,,例外条件：地支必须先拆分为各藏干后分别映射；组合、合化或从格不改基础十神名称，但会改变其有效功能。,,,十神基础映射,伤官是相对于日主建立的关系标签，不是某个天干或地支的固定属性。,对象五行为日主所生，且与日主阴阳相异，故该对象相对日主为伤官。,,确定,采用,初审,无,M03/M04/M05/M07/M09/M10,是,保留原ID；标准化映射,02_干支藏干基础!37,来源/依据：十神按日主生克与阴阳同异映射；《渊海子平》《三命通会》相关论述；流派标签：跨流派共识；页码/链接：https://zh.wikisource.org/wiki/淵海子平；更新日期：46255
M02-SS-0032-V1.0,M0,M0.M02,02_干支藏干基础,reference_data,M02-SS-0032-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,02_干支藏干基础,38,识别层,正式规则,通用,偏财是相对于日主建立的关系标签，不是某个天干或地支的固定属性。,十神,偏财,前置条件：日主天干及对象天干或藏干均已确定阴阳五行；必要条件：同时满足生克方向“我克”与阴阳关系“同阴阳”,,,,例外条件：地支必须先拆分为各藏干后分别映射；组合、合化或从格不改基础十神名称，但会改变其有效功能。,,,十神基础映射,偏财是相对于日主建立的关系标签，不是某个天干或地支的固定属性。,对象五行为日主所克，且与日主阴阳相同，故该对象相对日主为偏财。,,确定,采用,初审,无,M03/M04/M05/M07/M09/M10,是,保留原ID；标准化映射,02_干支藏干基础!38,来源/依据：十神按日主生克与阴阳同异映射；《渊海子平》《三命通会》相关论述；流派标签：跨流派共识；页码/链接：https://zh.wikisource.org/wiki/淵海子平；更新日期：46255
M02-SS-0033-V1.0,M0,M0.M02,02_干支藏干基础,reference_data,M02-SS-0033-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,02_干支藏干基础,39,识别层,正式规则,通用,正财是相对于日主建立的关系标签，不是某个天干或地支的固定属性。,十神,正财,前置条件：日主天干及对象天干或藏干均已确定阴阳五行；必要条件：同时满足生克方向“我克”与阴阳关系“异阴阳”,,,,例外条件：地支必须先拆分为各藏干后分别映射；组合、合化或从格不改基础十神名称，但会改变其有效功能。,,,十神基础映射,正财是相对于日主建立的关系标签，不是某个天干或地支的固定属性。,对象五行为日主所克，且与日主阴阳相异，故该对象相对日主为正财。,,确定,采用,初审,无,M03/M04/M05/M07/M09/M10,是,保留原ID；标准化映射,02_干支藏干基础!39,来源/依据：十神按日主生克与阴阳同异映射；《渊海子平》《三命通会》相关论述；流派标签：跨流派共识；页码/链接：https://zh.wikisource.org/wiki/淵海子平；更新日期：46255
M02-SS-0034-V1.0,M0,M0.M02,02_干支藏干基础,reference_data,M02-SS-0034-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,02_干支藏干基础,40,识别层,正式规则,通用,七杀是相对于日主建立的关系标签，不是某个天干或地支的固定属性。,十神,七杀,前置条件：日主天干及对象天干或藏干均已确定阴阳五行；必要条件：同时满足生克方向“克我”与阴阳关系“同阴阳”,,,,例外条件：地支必须先拆分为各藏干后分别映射；组合、合化或从格不改基础十神名称，但会改变其有效功能。,,,十神基础映射,七杀是相对于日主建立的关系标签，不是某个天干或地支的固定属性。,对象五行克制日主，且与日主阴阳相同，故该对象相对日主为七杀。,,确定,采用,初审,无,M03/M04/M05/M07/M09/M10,是,保留原ID；标准化映射,02_干支藏干基础!40,来源/依据：十神按日主生克与阴阳同异映射；《渊海子平》《三命通会》相关论述；流派标签：跨流派共识；页码/链接：https://zh.wikisource.org/wiki/淵海子平；更新日期：46255
M02-SS-0035-V1.0,M0,M0.M02,02_干支藏干基础,reference_data,M02-SS-0035-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,02_干支藏干基础,41,识别层,正式规则,通用,正官是相对于日主建立的关系标签，不是某个天干或地支的固定属性。,十神,正官,前置条件：日主天干及对象天干或藏干均已确定阴阳五行；必要条件：同时满足生克方向“克我”与阴阳关系“异阴阳”,,,,例外条件：地支必须先拆分为各藏干后分别映射；组合、合化或从格不改基础十神名称，但会改变其有效功能。,,,十神基础映射,正官是相对于日主建立的关系标签，不是某个天干或地支的固定属性。,对象五行克制日主，且与日主阴阳相异，故该对象相对日主为正官。,,确定,采用,初审,无,M03/M04/M05/M07/M09/M10,是,保留原ID；标准化映射,02_干支藏干基础!41,来源/依据：十神按日主生克与阴阳同异映射；《渊海子平》《三命通会》相关论述；流派标签：跨流派共识；页码/链接：https://zh.wikisource.org/wiki/淵海子平；更新日期：46255
M02-SS-0036-V1.0,M0,M0.M02,02_干支藏干基础,reference_data,M02-SS-0036-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,02_干支藏干基础,42,识别层,正式规则,通用,偏印是相对于日主建立的关系标签，不是某个天干或地支的固定属性。,十神,偏印,前置条件：日主天干及对象天干或藏干均已确定阴阳五行；必要条件：同时满足生克方向“生我”与阴阳关系“同阴阳”,,,,例外条件：地支必须先拆分为各藏干后分别映射；组合、合化或从格不改基础十神名称，但会改变其有效功能。,,,十神基础映射,偏印是相对于日主建立的关系标签，不是某个天干或地支的固定属性。,对象五行生扶日主，且与日主阴阳相同，故该对象相对日主为偏印。,,确定,采用,初审,无,M03/M04/M05/M07/M09/M10,是,保留原ID；标准化映射,02_干支藏干基础!42,来源/依据：十神按日主生克与阴阳同异映射；《渊海子平》《三命通会》相关论述；流派标签：跨流派共识；页码/链接：https://zh.wikisource.org/wiki/淵海子平；更新日期：46255
M02-SS-0037-V1.0,M0,M0.M02,02_干支藏干基础,reference_data,M02-SS-0037-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,02_干支藏干基础,43,识别层,正式规则,通用,正印是相对于日主建立的关系标签，不是某个天干或地支的固定属性。,十神,正印,前置条件：日主天干及对象天干或藏干均已确定阴阳五行；必要条件：同时满足生克方向“生我”与阴阳关系“异阴阳”,,,,例外条件：地支必须先拆分为各藏干后分别映射；组合、合化或从格不改基础十神名称，但会改变其有效功能。,,,十神基础映射,正印是相对于日主建立的关系标签，不是某个天干或地支的固定属性。,对象五行生扶日主，且与日主阴阳相异，故该对象相对日主为正印。,,确定,采用,初审,无,M03/M04/M05/M07/M09/M10,是,保留原ID；标准化映射,02_干支藏干基础!43,来源/依据：十神按日主生克与阴阳同异映射；《渊海子平》《三命通会》相关论述；流派标签：跨流派共识；页码/链接：https://zh.wikisource.org/wiki/淵海子平；更新日期：46255
M02-META-0038-V1.0,M0,M0.M02,02_干支藏干基础,reference_data,M02-META-0038-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,02_干支藏干基础,44,识别层,正式规则,通用,地支藏干属于支内潜在之气；未透干不等于不存在，透干也不等于自动旺强。,输出字段,藏干存在性与透干分离,前置条件：已完成地支藏干识别；必要条件：必须分别记录“存在方式”和“有效力量”,,,,例外条件：合化严格成立时可改变后续五行归属，但必须由M06/M14裁定。,,,藏干存在性边界,地支藏干属于支内潜在之气；未透干不等于不存在，透干也不等于自动旺强。,地支藏干先按基础字典记为存在；是否透出、能否发挥及力量大小另行判断。,,确定,采用,初审,无,M03/M04/M05/M07/M09/M10,是,保留原ID；标准化映射,02_干支藏干基础!44,来源/依据：内部规则治理；参照传统干支、人元与十神关系框架；流派标签：现代综合；页码/链接：https://zh.wikisource.org/zh-hans/三命通會_(四庫全書本)/卷10；更新日期：46255
M02-META-0039-V1.0,M0,M0.M02,02_干支藏干基础,reference_data,M02-META-0039-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,02_干支藏干基础,45,识别层,正式规则,通用,地支自身具有阴阳与五行标签，但支内藏干可与地支阴阳不同，例如子为阳支而藏癸阴水。,输出字段,地支阴阳与藏干阴阳分离,前置条件：地支及藏干均已识别；必要条件：不得用地支阴阳替代藏干阴阳,,,,例外条件：无；若采用特殊人元体系须在M21登记。,,,支与藏干层级分离,地支自身具有阴阳与五行标签，但支内藏干可与地支阴阳不同，例如子为阳支而藏癸阴水。,判断十神时使用藏干自身阴阳，不使用地支阴阳代替。,,确定,采用,初审,无,M03/M04/M05/M07/M09/M10,是,保留原ID；标准化映射,02_干支藏干基础!45,来源/依据：内部规则治理；参照传统干支、人元与十神关系框架；流派标签：现代综合；页码/链接：https://zh.wikisource.org/zh-hans/三命通會_(四庫全書本)/卷10；更新日期：46255
M02-META-0040-V1.0,M0,M0.M02,02_干支藏干基础,reference_data,M02-META-0040-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,02_干支藏干基础,46,识别层,正式规则,通用,同一干支或藏干面对不同日主会映射为不同十神。,输出字段,十神为相对关系而非固定标签,前置条件：日主已确定；必要条件：所有十神结论必须保留日主参照,,,,例外条件：日主更换、合化后分析对象更换时必须重新映射。,,,十神相对性,同一干支或藏干面对不同日主会映射为不同十神。,十神必须写成“对象相对某日主为何十神”，不得脱离日主单独固定。,,确定,采用,初审,无,M03/M04/M05/M07/M09/M10,是,保留原ID；标准化映射,02_干支藏干基础!46,来源/依据：内部规则治理；参照传统干支、人元与十神关系框架；流派标签：现代综合；页码/链接：https://zh.wikisource.org/zh-hans/三命通會_(四庫全書本)/卷10；更新日期：46255
M03-ML-0001-V1.0,M0,M0.M03,03_月令与根气,executable_rule,M03-ML-0001-V1.0,V1.0,M0_八字结构判定与用神规则库_V1.9_版本与争议治理闭环版.xlsx,03_月令与根气,7,结构层,辅助证据,通用,寅月木当令基础,木五行及所属天干,月令司权,前置条件：出生时间、时区与交节时刻已确认；必要条件：按节气确定月支为寅,否决条件：不得仅凭本条直接判定日主或该五行的最终旺衰,增强条件：木透干、同类通根、得生源或同党成势,削弱条件：距交节点很近、对象无根，或对象同时受强力克泄耗,例外条件：严格特殊格局须转M14审查。,P1_高,作用方向：增强；作用等级：强,寅月木得令,月份边界以节气为准；寅为孟春，其本气属木。参照《摄生月令》季序及《三命通会》月气论述。,月支为寅，木取得季节主气支持；这是高权重的原始旺衰证据，仍须结合根气、透干、同党及克泄耗。,,较高,采用,初审,M02,M07/M08/M09/M14,是,保留原ID；标准化映射,03_月令与根气!7,来源/备注：https://zh.wikisource.org/wiki/攝生月令；https://zh.wikisource.org/zh-hans/三命通會_(四庫全書本)/卷10；来源/备注：https://zh.wikisource.org/wiki/攝生月令；https://zh.wikisource.org/zh-hans/三命通會_(四庫全書本)/卷10；正例：例如甲日生寅月，木获得月令支持；若另有根助与同党，支持进一步增强。；反例：例如甲日生寅月但全局无有效根、受强力克泄耗，不能只因得令直接判旺。；流派标签：跨流派共识；更新日期：46255
